MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9710	2005/11/23	0.006939	0.006939	-0.000881	-0.003034	-0.002019	-0.001257
P9710	2005/11/24	0.003939	0.004939	-0.000163	0.001981	0.001335	0.000052
P9710	2005/11/25	0.000939	-0.000061	-0.001228	-0.001548	0.000017	-0.00118
P9710	2005/11/28	-0.005061	-0.004061	-0.002421	-0.00174	0.000517	0.001325
P9710	2005/11/29	-0.013061	-0.013061	0.007626	0.006534	-0.001757	-0.00224
P9710	2005/11/30	-0.000061	-0.000061	-0.001203	-0.00047	0.000114	-0.000292
P9710	2005/12/1	-0.001061	-0.001061	0.005082	0.006453	0.002817	0.002584
P9710	2005/12/2	-0.008061	-0.006061	0.018485	0.018815	-0.004364	-0.005007
P9710	2005/12/5	-0.019061	-0.017061	0.024254	0.025753	-0.007666	-0.007718
P9710	2005/12/6	0.005939	0.007939	0.001264	0.004029	-0.000406	-0.001207
P9710	2005/12/7	0.008939	0.009939	-0.002636	0.00041	-0.001953	-0.001476
P9710	2005/12/8	-0.001061	-0.001061	0.006677	0.007257	-0.002029	-0.001419
P9710	2005/12/9	0.013939	0.013939	-0.003681	-0.00518	-0.002125	-0.00241
P9710	2005/12/12	0.003939	0.002939	-0.007355	-0.006679	0.000062	0.001906
P9710	2005/12/13	0.000939	0.001939	0.002576	0.004089	-0.001336	-0.001109
P9710	2005/12/14	0.007939	0.006939	-0.000675	-0.001985	-0.000217	-0.001105
P9710	2005/12/15	-0.003061	-0.002061	0.007148	0.008058	-0.000475	-0.000246
P9710	2005/12/16	0.005939	0.004939	-0.000293	-0.001651	-0.000023	-0.000093
P9710	2005/12/19	0.000939	0.002939	-0.002308	-0.000885	0.002531	0.002659
P9710	2005/12/20	0.002939	0.002939	0.00247	0.003304	-0.003469	-0.003726
P9710	2005/12/21	-0.007061	-0.007061	0.007357	0.00846	-0.008301	-0.007482
P9710	2005/12/22	0.004939	0.004939	0.002841	0.001833	-0.005208	-0.005347
P9710	2005/12/23	0.009939	0.009939	-0.004346	-0.004739	0.001467	0.001854
P9710	2005/12/26	0.010939	0.010939	0.003968	0.005222	-0.002539	-0.002536
P9710	2005/12/27	-0.003061	-0.004061	-0.003751	-0.003725	0.001726	0.001027
P9710	2005/12/28	0.001939	0.002939	0.000248	0.000928	-0.00217	-0.001995
P9710	2005/12/29	0.011939	0.011939	0.009193	0.009788	-0.008825	-0.010342
P9710	2005/12/30	-0.010061	-0.010061	0.004564	0.004577	0.003534	0.004073
P9710	2006/1/4	0.017939	0.017939	0.008028	0.00856	-0.013164	-0.012163
P9710	2006/1/5	0.019939	0.017939	0.007582	0.007485	0.002599	0.001919
P9710	2006/1/6	0.009939	0.009939	-0.000145	0.000156	0.002424	0.000427
P9710	2006/1/9	0.009939	0.008939	-0.00766	-0.008594	0.006366	0.005447
P9710	2006/1/10	0.005939	0.005939	-0.003061	-0.001988	-0.001122	-0.003404
P9710	2006/1/11	-0.009061	-0.009061	0.002043	0.001784	0.002141	0.001858
P9710	2006/1/12	0.015939	0.015939	-0.004311	-0.004124	0.001973	0.000176
P9710	2006/1/13	-0.004061	-0.005061	-0.011265	-0.010917	0.000518	-0.000216
P9710	2006/1/16	-0.018061	-0.017061	-0.003657	-0.001547	-0.000786	-0.000518
P9710	2006/1/17	0.005939	0.006939	0.003707	0.004886	0.002623	0.002131
P9710	2006/1/18	0.028939	0.027939	0.005459	0.001268	0.001987	0.001174
P9710	2006/1/19	0.015939	0.017939	0.007214	0.010192	0.003175	0.003402
P9710	2006/1/20	0.002939	0.002939	0.009561	0.010746	-0.010893	-0.010307
P9710	2006/1/23	0.000939	-0.001061	0.004878	0.002791	-0.004541	-0.001756
P9710	2006/1/24	-0.000061	-0.002061	0.009574	0.007711	-0.008156	-0.00646
P9710	2006/1/25	0.004939	0.004939	0.025573	0.025132	-0.013144	-0.012208
P9710	2006/2/6	0.031939	0.029939	0.010264	0.008105	-0.007191	-0.003999
P9710	2006/2/7	-0.000061	-0.002061	-0.007911	-0.011672	0.000609	-0.00004
P9710	2006/2/8	0.002939	0.004939	-0.00538	-0.003596	0.013752	0.011702
P9710	2006/2/9	-0.021061	-0.021061	-0.007465	-0.007611	0.000243	0.001232
P9710	2006/2/10	0.011939	0.010939	0.005238	0.005721	-0.004904	-0.003639
P9710	2006/2/13	-0.004061	-0.004061	-0.000708	-0.000894	-0.006748	-0.008736
P9710	2006/2/14	0.005939	0.005939	-0.002318	0.000469	-0.009698	-0.008761
P9710	2006/2/15	0.007939	0.009939	0.011451	0.017714	-0.00749	-0.006179
P9710	2006/2/16	-0.026061	-0.026061	0.00594	0.004564	-0.007381	-0.007347
P9710	2006/2/17	-0.003061	-0.003061	0.004795	0.005114	-0.004733	-0.002744
P9710	2006/2/20	-0.002061	-0.001061	0.00528	0.007227	-0.0015	-0.002898
P9710	2006/2/21	0.017939	0.017939	0.002448	0.00296	0.002383	0.003475
P9710	2006/2/22	-0.001061	-0.003061	-0.001817	-0.003677	0.000397	-0.000125
P9710	2006/2/23	0.001939	0.002939	-0.001264	-0.001632	0.000937	0.000173
P9710	2006/2/24	0.008939	0.007939	0.003803	0.003793	-0.002034	-0.002881
P9710	2006/2/27	-0.008061	-0.006061	-0.010342	-0.005944	0.010995	0.009197
P9710	2006/2/28	0.000939	-0.000061	-0.000249	-0.0002	-0.009986	-0.008998
P9710	2006/3/1	0.006939	0.005939	0.001283	0.000158	-0.004811	-0.004974
P9710	2006/3/2	-0.021061	-0.021061	0.001971	0.001795	-0.000811	-0.001697
P9710	2006/3/3	0.004939	0.005939	0.006813	0.007723	-0.00141	-0.000444
P9710	2006/3/6	-0.005061	-0.005061	0.002233	0.003589	0.003621	0.004109
P9710	2006/3/7	-0.032061	-0.032061	0.000942	0.002245	-0.006578	-0.007782
P9710	2006/3/8	-0.009061	-0.011061	-0.004325	-0.006267	-0.000271	0.000112
P9710	2006/3/9	-0.005061	-0.005061	0.001392	0.000909	0.005929	0.007525
P9710	2006/3/10	0.003939	0.001939	0.003467	0.002255	-0.004072	-0.003772
P9710	2006/3/13	0.013939	0.013939	0.011946	0.012712	-0.007501	-0.005148
P9710	2006/3/14	-0.002061	-0.002061	-0.001464	-0.000859	-0.003881	-0.002139
P9710	2006/3/15	0.013939	0.014939	0.005362	0.007673	-0.005208	-0.005595
P9710	2006/3/16	-0.000061	-0.001061	0.001196	0.001783	-0.003659	-0.004858
P9710	2006/3/17	-0.006061	-0.006061	-0.002097	0.000085	0.001486	0.001495
P9710	2006/3/20	0.016939	0.016939	0.0071	0.006458	-0.00675	-0.00537
P9710	2006/3/21	0.002939	0.001939	0.002454	-0.000251	-0.00576	-0.005374
P9710	2006/3/22	0.007939	0.006939	-0.001654	-0.003207	-0.003777	-0.003489
P9710	2006/3/23	0.004939	0.005939	-0.005939	-0.00509	-0.001494	-0.001898
P9710	2006/3/24	-0.007061	-0.006061	0.003178	0.004217	-0.004119	-0.003023
P9710	2006/3/27	0.007939	0.003939	-0.002465	-0.006171	-0.009834	-0.008467
P9710	2006/3/28	0.004939	0.002939	-0.000377	-0.000834	-0.013801	-0.009241
P9710	2006/3/29	0.004939	0.005939	0.01035	0.010685	-0.007006	-0.004386
P9710	2006/3/30	-0.011061	-0.011061	0.00342	0.004522	-0.010662	-0.010215
P9710	2006/3/31	0.002939	0.000939	0.005853	0.002996	-0.01419	-0.015218
P9710	2006/4/3	0.017939	0.017939	0.009378	0.010129	-0.012519	-0.013379
P9710	2006/4/4	0.009939	0.009939	-0.001093	-0.00225	0.007665	0.004661
P9710	2006/4/5	0.008939	0.008939	-0.000351	0.000507	-0.009275	-0.008605
P9710	2006/4/6	0.001939	0.000939	0.00834	0.007031	-0.012951	-0.012124
P9710	2006/4/7	0.003939	0.003939	-0.008586	-0.008748	0.004039	0.001973
P9710	2006/4/10	0.016939	0.016939	-0.0101	-0.011495	0.007771	0.003748
P9710	2006/4/11	0.003939	0.002939	0.005125	0.005002	-0.006914	-0.004061
P9710	2006/4/12	-0.006061	-0.005061	-0.009393	-0.007054	0.000431	-0.000206
P9710	2006/4/13	-0.027061	-0.025061	0.007122	0.008313	0.005292	0.006364
P9710	2006/4/14	0.023939	0.022939	0.004516	0.004797	-0.001144	-0.001428
P9710	2006/4/17	0.005939	0.010939	0.001119	0.008589	0.00369	0.002079
P9710	2006/4/18	0.004939	0.004939	0.013289	0.017056	-0.014827	-0.01131
P9710	2006/4/19	0.006939	0.005939	0.022372	0.022913	-0.029744	-0.027814
P9710	2006/4/20	-0.009061	-0.010061	0.019915	0.020913	-0.020087	-0.021086
P9710	2006/4/21	0.012939	0.018939	0.021743	0.028969	-0.011297	-0.014075
P9710	2006/4/24	-0.015061	-0.014061	0.030407	0.031442	-0.026753	-0.028517
P9710	2006/4/25	-0.002061	-0.006061	0.012812	0.007346	-0.01912	-0.020584
P9710	2006/4/26	0.010939	0.011939	-0.002867	-0.000563	0.001826	-0.002006
P9710	2006/4/27	0.002939	0.000939	0.006307	0.000196	-0.007706	-0.006286
P9710	2006/4/28	0.011939	0.014939	0.011089	0.016943	-0.022804	-0.026789
P9710	2006/5/8	0.047939	0.048939	0.024347	0.024837	-0.021299	-0.023063
P9710	2006/5/9	0.029939	0.028939	-0.002144	-0.003366	0.001261	-0.003569
P9710	2006/5/10	0.013939	0.011939	-0.008368	-0.009504	-0.002008	-0.005403
P9710	2006/5/11	-0.007061	-0.008061	-0.003917	-0.002346	-0.014037	-0.014343
P9710	2006/5/12	0.041939	0.044939	0.009601	0.015289	-0.017198	-0.024983
P9710	2006/5/15	0.047939	0.045939	0.001053	0.000442	0.003551	0.005374
P9710	2006/5/16	-0.038061	-0.038061	0.001894	0.0039	-0.005455	-0.006742
P9710	2006/5/17	0.006939	0.007939	-0.020078	-0.017199	0.025767	0.02541
P9710	2006/5/18	-0.002061	-0.004061	-0.020845	-0.02375	0.011997	0.014082
P9710	2006/5/19	0.024939	0.025939	-0.003369	-0.001541	-0.009968	-0.0125
P9710	2006/5/22	0.001939	-0.001061	-0.037905	-0.039124	0.038672	0.036781
P9710	2006/5/23	-0.043061	-0.039061	0.004383	0.00937	-0.015311	-0.011788
P9710	2006/5/24	-0.011061	-0.011061	0.019063	0.018028	-0.033156	-0.029165
P9710	2006/5/25	-0.000061	-0.004061	-0.024457	-0.02845	0.017602	0.02061
P9710	2006/5/26	0.018939	0.016939	-0.009617	-0.009943	-0.002366	-0.003892
P9710	2006/5/29	0.025939	0.024939	-0.010884	-0.011437	-0.003311	-0.003923
P9710	2006/5/30	0.008939	0.006939	-0.010253	-0.013563	-0.015159	-0.017396
P9710	2006/5/31	-0.010061	-0.011061	-0.015193	-0.015397	0.002239	0.000903
P9710	2006/6/1	0.029939	0.028939	-0.022821	-0.023379	0.003615	-0.000207
P9710	2006/6/2	-0.008061	-0.010061	-0.022841	-0.026972	0.016629	0.014849
P9710	2006/6/5	0.011939	0.010939	-0.01923	-0.021588	0.018297	0.017724
P9710	2006/6/6	-0.007061	-0.007061	-0.002098	-0.004197	0.001072	0.001232
P9710	2006/6/7	-0.061061	-0.059061	0.017723	0.023175	-0.008542	-0.005482
P9710	2006/6/8	-0.002061	-0.001061	0.009764	0.01325	-0.002313	-0.002354
P9710	2006/6/9	-0.027061	-0.027061	0.007965	0.008785	-0.005656	-0.006118
P9710	2006/6/12	0.000939	-0.000061	0.007175	0.008312	-0.009261	-0.008836
P9710	2006/6/13	-0.000061	-0.003061	-0.004145	-0.007442	-0.006473	-0.008204
P9710	2006/6/14	-0.013061	-0.013061	-0.013628	-0.012933	-0.003527	-0.003859
P9710	2006/6/15	0.001939	0.001939	0.000001	-0.000997	-0.003834	-0.004089
P9710	2006/6/16	0.028939	0.029939	0.00978	0.011904	-0.010054	-0.009937
P9710	2006/6/19	0.012939	0.014939	0.008454	0.008791	-0.012877	-0.01392
P9710	2006/6/20	0.002939	0.002939	-0.005544	-0.006002	-0.004742	-0.004322
P9710	2006/6/21	-0.001061	0.000939	0.009207	0.014278	-0.002246	-0.00283
P9710	2006/6/22	-0.001061	-0.003061	0.005041	0.002801	-0.004649	-0.00375
P9710	2006/6/23	0.008939	0.008939	-0.004668	-0.004537	-0.000307	-0.001442
P9710	2006/6/26	0.018939	0.019939	-0.002935	0.00064	-0.007765	-0.007424
P9710	2006/6/27	0.003939	0.004939	0.001015	0.0023	-0.004283	-0.003172
P9710	2006/6/28	-0.001061	-0.001061	-0.001239	-0.002003	0.005359	0.005569
P9710	2006/6/29	0.022939	0.021939	0.004359	0.004332	-0.002902	-0.001256
P9710	2006/6/30	0.000939	-0.000061	0.011297	0.01027	-0.006201	-0.004885
P9710	2006/7/3	0.014939	0.012939	-0.001357	-0.004566	0.001287	-0.000492
P9710	2006/7/4	-0.008061	-0.010061	0.000996	-0.001081	-0.012108	-0.011155
P9710	2006/7/5	0.018939	0.027939	0.033626	0.043505	-0.001138	-0.000606
P9710	2006/7/6	0.015939	0.013939	-0.014156	-0.01605	-0.005542	-0.006304
P9710	2006/7/7	-0.005061	-0.006061	-0.007051	-0.009498	-0.005513	-0.004635
P9710	2006/7/10	0.003939	0.002939	-0.015978	-0.015707	0.006237	0.005856
P9710	2006/7/11	0.005939	0.005939	-0.003844	-0.003117	-0.005911	-0.006116
P9710	2006/7/12	-0.002061	-0.003061	0.006217	0.004682	-0.009528	-0.007026
P9710	2006/7/13	-0.055061	-0.052061	0.019914	0.028643	-0.001825	0.000119
P9710	2006/7/14	0.005939	0.004939	-0.000743	0.000071	-0.006719	-0.006259
P9710	2006/7/17	0.011939	0.010939	-0.006622	-0.009135	-0.001394	-0.001838
P9710	2006/7/18	0.001939	0.001939	-0.004742	-0.004638	0.002909	0.002473
P9710	2006/7/19	-0.026061	-0.025061	-0.003763	-0.001163	0.00541	0.005394
P9710	2006/7/20	0.004939	0.005939	-0.00616	-0.005414	0.003687	0.00144
P9710	2006/7/21	0.005939	0.005939	0.000437	0.002242	-0.00507	-0.005018
P9710	2006/7/24	-0.001061	-0.001061	-0.005096	-0.002261	-0.006098	-0.007062
P9710	2006/7/25	0.012939	0.012939	-0.003859	0.00029	-0.003781	-0.003717
P9710	2006/7/26	-0.001061	-0.001061	-0.007059	-0.006868	0.00269	0.003646
P9710	2006/7/27	-0.010061	-0.009061	0.002277	0.005915	0.002401	0.000622
P9710	2006/7/28	-0.010061	-0.009061	0.000077	0.000886	0.005227	0.005998
P9710	2006/7/31	-0.036061	-0.033061	0.008328	0.013921	0.002706	0.003953
P9710	2006/8/1	-0.011061	-0.010061	0.008754	0.010101	-0.004299	-0.003007
P9710	2006/8/2	-0.003061	-0.001061	0.001498	0.002781	0.000444	-0.000143
P9710	2006/8/3	-0.001061	-0.001061	0.001915	0.001511	0.002992	0.004677
P9710	2006/8/4	-0.024061	-0.022061	0.013057	0.016628	0.000344	0.000646
P9710	2006/8/7	-0.017061	-0.016061	0.01938	0.02176	-0.011507	-0.009179
P9710	2006/8/8	0.023939	0.022939	-0.00592	-0.009373	-0.000698	-0.003003
P9710	2006/8/9	-0.002061	-0.002061	-0.001826	-0.002008	-0.002695	-0.002462
P9710	2006/8/10	0.016939	0.016939	-0.004456	-0.001302	-0.002953	-0.001472
P9710	2006/8/11	0.000939	-0.000061	-0.002337	-0.004196	-0.000838	-0.000711
P9710	2006/8/14	-0.025061	-0.023061	0.008076	0.010656	-0.000333	0.000314
P9710	2006/8/15	0.016939	0.015939	-0.001762	-0.00397	-0.001889	-0.0006
P9710	2006/8/16	0.014939	0.013939	-0.001502	0.001085	-0.005569	-0.005816
P9710	2006/8/17	-0.008061	-0.008061	0.002051	0.001675	-0.001987	-0.001132
P9710	2006/8/18	-0.004061	-0.004061	0.003391	0.003622	-0.00217	-0.000395
P9710	2006/8/21	0.001932	0.001932	-0.000518	-0.002316	-0.006166	-0.005982
P9710	2006/8/22	0.008932	0.008932	0.001624	0.000771	-0.012633	-0.013625
P9710	2006/8/23	-0.001068	-0.001068	-0.004791	0.001137	-0.006802	-0.005748
P9710	2006/8/24	0.005932	0.005932	-0.004211	-0.00484	-0.001756	-0.002439
P9710	2006/8/25	0.000932	-0.000068	-0.000605	-0.00104	0.000483	0.001255
P9710	2006/8/28	0.022932	0.019932	0.003902	0.000516	-0.01171	-0.010222
P9710	2006/8/29	0.000932	0.000932	0.002138	0.001138	-0.006793	-0.00734
P9710	2006/8/30	0.003932	0.003932	-0.005652	-0.005439	-0.00127	-0.00196
P9710	2006/8/31	0.002932	0.001932	-0.002063	-0.002978	-0.006289	-0.007003
P9710	2006/9/1	-0.016068	-0.015068	0.006617	0.006844	0.005025	0.005614
P9710	2006/9/4	0.014932	0.013932	-0.0096	-0.009267	-0.001347	-0.002179
P9710	2006/9/5	0.002932	0.002932	-0.001055	-0.000589	-0.003419	-0.003318
P9710	2006/9/6	0.004932	0.004932	-0.001329	-0.000426	-0.000816	-0.000967
P9710	2006/9/7	-0.011068	-0.008068	0.007598	0.011768	-0.001422	-0.001212
P9710	2006/9/8	0.001932	0.002932	-0.002469	-0.002066	-0.005971	-0.005918
P9710	2006/9/11	0.003932	0.003932	-0.002413	-0.003496	-0.001242	-0.002067
P9710	2006/9/12	0.007932	0.010932	0.004335	0.008903	0.003863	0.003685
P9710	2006/9/13	-0.008068	-0.006068	0.00361	0.006321	0.006534	0.007741
P9710	2006/9/14	-0.000068	-0.000068	-0.000208	-0.001022	-0.002236	-0.003467
P9710	2006/9/15	0.018932	0.020932	0.006829	0.01129	0.005798	0.007476
P9710	2006/9/18	0.016932	0.014932	-0.007426	-0.010167	0.007635	0.007622
P9710	2006/9/19	-0.002068	-0.001068	-0.006522	-0.003973	-0.007899	-0.009958
P9710	2006/9/20	-0.001068	-0.001068	-0.013029	-0.01181	0.000473	0.000493
P9710	2006/9/21	0.003932	0.003932	-0.00519	-0.002791	0.000405	-0.000361
P9710	2006/9/22	-0.010068	-0.010068	-0.000402	0.001109	-0.008974	-0.008972
P9710	2006/9/25	0.000932	-0.000068	-0.002975	-0.001564	0.001486	-0.001029
P9710	2006/9/26	-0.009068	-0.008068	-0.004739	-0.005271	0.005833	0.004905
P9710	2006/9/27	0.007932	0.006932	0.000498	-0.00005	-0.006852	-0.005504
P9710	2006/9/28	0.010932	0.010932	0.002268	0.004134	-0.010983	-0.011332
P9710	2006/9/29	0.011932	0.010932	0.002215	0.000635	-0.00025	0.000148
P9710	2006/10/9	0.019932	0.020932	0.003314	0.004416	-0.007501	-0.010068
P9710	2006/10/10	-0.012068	-0.022068	-0.017612	-0.029116	0.002093	0.001837
P9710	2006/10/11	0.001932	0.002932	-0.001649	-0.000058	0.002561	0.003236
P9710	2006/10/12	-0.008068	-0.007068	-0.00271	0.003987	0.012705	0.013876
P9710	2006/10/13	0.005932	0.004932	-0.00017	-0.002355	-0.003831	-0.003574
P9710	2006/10/16	-0.006068	-0.006068	-0.006563	-0.00645	0.008599	0.007954
P9710	2006/10/17	-0.003068	-0.004068	0.002837	0.000967	-0.006194	-0.006238
P9710	2006/10/18	0.014932	0.013932	-0.003281	-0.002518	-0.006449	-0.006533
P9710	2006/10/19	0.002932	0.002932	-0.002483	-0.003069	-0.004148	-0.004006
P9710	2006/10/20	-0.002068	-0.002068	0.014458	0.013014	-0.014113	-0.013417
P9710	2006/10/23	-0.022068	-0.019068	0.019894	0.024063	-0.003824	-0.001053
P9710	2006/10/24	0.024932	0.025932	0.000979	0.000737	0.002344	0.003143
P9710	2006/10/25	-0.000068	0.000932	0.009042	0.01358	-0.012171	-0.012653
P9710	2006/10/26	-0.001068	-0.003068	0.01019	0.000976	-0.006957	-0.003937
P9710	2006/10/27	-0.007068	-0.003068	0.017486	0.022	0.005272	0.006642
P9710	2006/10/30	-0.000068	0.000932	0.006989	0.006501	0.018829	0.020977
P9710	2006/10/31	0.012932	0.014932	0.003553	0.004567	-0.001839	0.000051
P9710	2006/11/1	0.007932	0.008932	0.006863	0.00845	0.003048	0.006454
P9710	2006/11/2	-0.003068	-0.003068	0.004759	0.00561	0.010546	0.011121
P9710	2006/11/3	0.007932	0.007932	0.004432	0.005047	-0.002544	-0.003316
P9710	2006/11/6	0.007932	0.009932	0.020825	0.022175	0.004481	0.012775
P9710	2006/11/7	0.001932	0.000932	0.023158	0.023293	-0.016111	-0.013602
P9710	2006/11/8	-0.010068	-0.011068	-0.009283	-0.010161	-0.009517	-0.01151
P9710	2006/11/9	0.014932	0.014932	0.00854	0.007852	-0.007543	-0.004498
P9710	2006/11/10	-0.012068	-0.009068	0.020415	0.022454	-0.017667	-0.016809
P9710	2006/11/13	-0.016068	-0.013068	0.027024	0.030255	-0.012758	-0.011038
P9710	2006/11/14	0.010932	0.011932	0.001326	0.002505	-0.002026	-0.003837
P9710	2006/11/15	0.020932	0.019932	0.00829	0.007226	-0.00846	-0.003508
P9710	2006/11/16	0.004932	0.008932	0.024443	0.03095	-0.009421	-0.005914
P9710	2006/11/17	0.014932	0.015932	0.008081	0.007805	0.002269	0.002361
P9710	2006/11/20	0.017932	0.020932	0.031885	0.033639	-0.026779	-0.029918
P9710	2006/11/21	0.008932	0.008932	0.006679	0.008724	-0.013172	-0.015065
P9710	2006/11/22	0.004932	0.002932	-0.008147	-0.009732	0.002376	0.001944
P9710	2006/11/23	0.008932	0.009932	0.004746	0.005688	0.006411	0.008394
P9710	2006/11/24	-0.001068	-0.004068	-0.012331	-0.015342	-0.000591	-0.003561
P9710	2006/11/27	0.004932	0.000932	-0.011385	-0.01729	-0.000673	-0.002648
P9710	2006/11/28	-0.003068	-0.004068	-0.010019	-0.007177	-0.002006	-0.003987
P9710	2006/11/29	0.009932	0.008932	0.006729	0.004595	-0.010854	-0.010182
P9710	2006/11/30	0.022932	0.022932	0.010563	0.012966	-0.010614	-0.007501
P9710	2006/12/1	0.004932	0.002932	0.011122	0.010756	-0.015629	-0.016163
P9710	2006/12/4	0.026932	0.026932	0.015666	0.015122	0.001213	0.003202
P9710	2006/12/5	0.005932	0.004932	-0.004633	-0.005893	-0.004683	-0.004159
P9710	2006/12/6	-0.010068	-0.009068	0.002904	0.006254	0.005778	0.009025
P9710	2006/12/7	-0.003068	-0.001068	0.003329	0.004762	0.016774	0.018047
P9710	2006/12/8	-0.030068	-0.029068	0.000807	0.007836	-0.011859	-0.011066
P9710	2006/12/11	0.040932	0.041932	0.019961	0.020092	-0.007434	-0.00574
P9710	2006/12/12	0.012932	0.015932	0.017772	0.020203	-0.00897	-0.008083
P9710	2006/12/13	0.000932	0.001932	0.000604	0.002302	-0.000151	-0.003867
P9710	2006/12/14	0.012932	0.011932	0.001922	-0.000671	-0.006466	-0.007844
P9710	2006/12/15	0.014932	0.013932	0.005802	0.010103	-0.018508	-0.017805
P9710	2006/12/18	0.025932	0.025932	0.021259	0.020236	-0.026263	-0.024412
P9710	2006/12/19	0.009932	0.012932	0.002886	0.008015	0.008648	0.00945
P9710	2006/12/20	0.009932	0.007932	-0.006809	-0.010837	-0.003574	-0.003302
P9710	2006/12/21	-0.013068	-0.013068	-0.008836	-0.008883	0.003914	0.003199
P9710	2006/12/22	-0.000068	0.000932	-0.007615	-0.003448	0.000473	-0.000898
P9710	2006/12/25	0.031932	0.037932	0.035135	0.039289	-0.014001	-0.012497
P9710	2006/12/26	0.008932	0.015932	0.027267	0.036413	-0.010211	-0.016768
P9710	2006/12/27	0.018932	0.020932	0.025731	0.026819	-0.007781	-0.004455
P9710	2006/12/28	0.005932	0.010932	0.04142	0.045913	-0.011596	-0.009127
P9710	2006/12/29	0.036932	0.040932	0.032157	0.040361	-0.00931	-0.007358
P9710	2007/1/4	0.010932	0.013932	0.021956	0.023531	0.012001	0.011239
P9710	2007/1/5	-0.016068	-0.024068	-0.042757	-0.051801	0.070202	0.077016
P9710	2007/1/8	0.026932	0.024932	-0.014508	-0.015924	0.012717	0.01082
P9710	2007/1/9	0.104932	0.130932	0.099305	0.124742	-0.146914	-0.178235
P9710	2007/1/10	0.013932	0.009932	-0.012137	-0.015135	0.011863	0.016155
P9710	2007/1/11	-0.011068	-0.016068	-0.031247	-0.036201	0.016981	0.01704
P9710	2007/1/12	-0.025068	-0.026068	0.001463	0.004815	-0.031259	-0.032503
P9710	2007/1/15	0.055932	0.055932	0.010177	0.00779	-0.010312	-0.008788
P9710	2007/1/16	0.019932	0.014932	-0.000513	-0.006735	-0.019796	-0.015559
P9710	2007/1/17	-0.017068	-0.015068	-0.009119	-0.009255	0.008543	0.005516
P9710	2007/1/18	-0.003068	-0.008068	-0.03341	-0.039794	0.01626	0.017822
P9710	2007/1/19	0.029932	0.028932	-0.000345	-0.002908	0.004372	0.004817
P9710	2007/1/22	0.041932	0.041932	-0.003187	-0.004104	0.00675	0.005068
P9710	2007/1/23	0.004932	0.004932	-0.000471	-0.004056	0.01236	0.014809
P9710	2007/1/24	0.005932	0.006932	-0.008731	-0.006346	0.007345	0.010939
P9710	2007/1/25	-0.042068	-0.042068	0.00693	0.007524	-0.019522	-0.017368
P9710	2007/1/26	0.012932	0.009932	0.00434	0.010112	-0.010556	-0.004088
P9710	2007/1/29	0.022932	0.021932	-0.016075	-0.016879	0.019992	0.020873
P9710	2007/1/30	-0.009068	-0.007068	-0.005729	-0.003466	0.00418	0.004163
P9710	2007/1/31	-0.053068	-0.051068	-0.012268	-0.008852	0.003708	-0.000747
P9710	2007/2/1	0.000932	-0.000068	-0.006143	-0.006045	-0.002325	-0.00449
P9710	2007/2/2	-0.037068	-0.039068	-0.028056	-0.028153	0.016564	0.013853
P9710	2007/2/5	-0.013068	-0.015068	-0.033389	-0.035071	0.011565	0.00409
P9710	2007/2/6	0.026932	0.025932	-0.002004	-0.003659	0.006861	0.004059
P9710	2007/2/7	0.016932	0.014932	0.006356	0.004269	-0.008258	-0.00547
P9710	2007/2/8	0.010932	0.008932	-0.010282	-0.016047	0.006919	0.006119
P9710	2007/2/9	-0.003068	-0.003068	-0.006771	-0.00646	-0.006676	-0.013219
P9710	2007/2/12	0.028932	0.028932	0.005927	0.005348	-0.005637	-0.00106
P9710	2007/2/13	0.011932	0.009932	-0.006658	-0.009677	0.000481	0.001935
P9710	2007/2/14	0.025932	0.025932	0.002644	0.00335	-0.002447	0.000751
P9710	2007/2/15	0.030932	0.031932	-0.008831	0.000696	0.000884	0.00066
P9710	2007/2/16	0.003932	0.002932	-0.010804	-0.012314	0.012895	0.012547
P9710	2007/2/26	0.015932	0.014932	-0.03878	-0.041237	0.055473	0.056966
P9710	2007/2/27	-0.089068	-0.088068	-0.012261	-0.008879	-0.004372	-0.004798
P9710	2007/2/28	0.040932	0.040932	-0.012113	-0.014029	0.025563	0.024429
P9710	2007/3/1	-0.017068	-0.018068	-0.005517	-0.008061	-0.026668	-0.023583
